Formula,Material Class,H2 wt %,HtoM,Delta H,Pressure,Temperature,meanatomic_weight,varienceatomic_weight,minatomic_weight,maxatomic_weight,meanX_pauling,varienceX_pauling,minX_pauling,maxX_pauling,meanZ,varienceZ,minZ,maxZ,meanX_mulliken,varienceX_mulliken,minX_mulliken,maxX_mulliken,meandensity,variencedensity,mindensity,maxdensity,meanatomic_radius,varienceatomic_radius,minatomic_radius,maxatomic_radius,meancovalent_radius,variencecovalent_radius,mincovalent_radius,maxcovalent_radius,meancovalent_sphere_volume,meanatomic_volume,varienceatomic_volume,minatomic_volume,maxatomic_volume,meannvalence,variencenvalence,minnvalence,maxnvalence,Packing Fraction,LLD_atomic,LLD_covalent
Mg.75Li.1Ni.05Sn.05Cu.05,Mg,1.3,0.4079157649,,1.5,310,30.97022,567.4652729,6.94,118.71,1.369,0.063939,0.98,1.96,14.65,100.5275,3,50,3.823157338,0.1132881581,3.004881881,4.48069,2.61575,6.086665988,0.534,8.96,147.75,21.1875,135,150,135.65,70.9275,110,140,10570304.64,13.31,4.9879,6.6,16.3,2.85,6.8275,1,11,0.537447366,0.03115389618,0.06208512046
Mg.75Li.1Ni.1Cu.05,Mg,1.9,0.5417109174,,1.6,310,27.96939,211.9755779,6.94,63.546,1.3665,0.06110275,0.98,1.91,13.55,45.7475,3,29,3.831654663,0.1215400676,3.004881881,4.48069,2.6964,6.96372264,0.534,8.96,147.25,28.6875,135,150,134.15,100.6275,110,139,10274366.61,12.825,6.556875,6.6,14,3.15,9.2275,1,11,0.5962836116,0.03637399879,0.07477693578
Mg.75Li.1Ni.1Sn.05,Mg,1.9,0.5951317125,,1.8,310,30.72759,552.7760669,6.94,118.71,1.3695,0.06447475,0.98,1.96,14.6,99.14,3,50,3.819019763,0.1081722477,3.004881881,4.3979385,2.61275,6.048771488,0.534,8.9,147.75,21.1875,135,150,135.55,75.8475,110,140,10554821.2,13.285,5.310275,6.6,16.3,2.8,6.06,1,10,0.5402773099,0.03115389618,0.06424970137
Mg.75Li.1Ni.1Zn.05,Mg,1,0.2834453535,,,,28.06109,218.6600971,6.94,65.38,1.354,0.050734,0.98,1.91,13.6,47.34,3,30,3.842475138,0.1378103798,3.004881881,4.6970995,2.6051,5.97836739,0.534,8.9,147.25,28.6875,135,150,134.45,89.0475,110,139,10324235,12.93,5.5641,6.6,14,3.2,10.06,1,12,0.5769979029,0.03637399879,0.07018593002
Mg.75Zn.1Ni.05,Mg,3,0.9519388316,,1.4,299,30.77935556,211.2423482,24.305,65.38,1.381111111,0.02778765432,1.31,1.91,14.88888889,41.87654321,12,30,3.952161111,0.0865759828,3.8231175,4.6970995,2.737111111,5.086662321,1.74,8.9,147.5,31.25,135,150,135.0555556,80.16358025,110,139,10449018.38,13.05555556,4.710246914,6.6,14,3.555555556,12.24691358,2,12,0.559377366,0.03789945725,0.06629428621
Mg.7Li.1Ni.1Cu.1,Mg,1.6,0.4866900813,,1,310,29.93144,270.739309,6.94,63.546,1.396,0.074304,0.98,1.91,14.4,56.84,3,29,3.864533288,0.1415177629,3.004881881,4.48069,3.0574,8.74930084,0.534,8.96,146.5,35.25,135,150,132.8,122.16,110,139,10006139.32,12.48,8.0076,6.6,14,3.6,12.04,1,11,0.615301093,0.0405267648,0.08322742096
Mg.7Li.1Ni.1Sn.05Zn.05,Mg,1.5,0.4992082234,,2,310,32.78134,606.5351707,6.94,118.71,1.3865,0.06794275,0.98,1.96,15.5,109.85,3,50,3.862718863,0.144812998,3.004881881,4.6970995,2.88245,6.960033848,0.534,8.9,147,28.5,135,150,134.5,89.55,110,140,10336462.28,13.045,6.061475,6.6,16.3,3.3,10.01,1,12,0.5471463369,0.03631659269,0.07035751805
Mg.7Li.1Ni.1Sn.1,Mg,2.3,0.8344936745,,2.4,310,35.44784,915.4780472,6.94,118.71,1.402,0.080676,0.98,1.96,16.5,157.85,3,50,3.839263488,0.1161245143,3.004881881,4.3979385,2.8901,7.02619449,0.534,8.9,147.5,21.25,135,150,135.6,76.24,110,140,10567048.48,13.4,5.726,6.6,16.3,2.9,6.09,1,10,0.5186486891,0.03125269308,0.06439197626
Mg.7Li.1Ni.1Zn.1,Mg,0.9,0.2734950151,,,,30.11484,283.3718496,6.94,65.38,1.371,0.054729,0.98,1.91,14.5,59.85,3,30,3.886174238,0.1724011725,3.004881881,4.6970995,2.8748,6.89375616,0.534,8.9,146.5,35.25,135,150,133.4,100.44,110,139,10105876.09,12.69,6.1449,6.6,14,3.7,13.61,1,12,0.5807611227,0.0405267648,0.07512725527
Mg.7Li.2Cu.1,Mg,0.7,0.1745143001,,0.5,310,24.7561,214.0907619,6.94,63.546,1.303,0.056541,0.98,1.9,11.9,45.09,3,29,3.725227626,0.1675596377,3.004881881,4.48069,2.2208,5.27255856,0.534,8.96,147.5,21.25,135,150,135.1,64.89,112,139,10434081.62,13.13,4.1661,7.1,14,2.7,7.81,1,11,0.5634792676,0.03125269308,0.05962570651
Mg.7Li.2Sn.1,Mg,0.6,0.1827313883,,0.5,310,30.2725,915.9279913,6.94,118.71,1.309,0.064029,0.98,1.96,14,156.6,3,50,3.699957826,0.1351259366,3.004881881,4.227992,2.0535,3.26952585,0.534,7.287,148.5,5.25,145,150,137.9,6.09,133,140,10994990.79,14.05,0.6885,13.1,16.3,2,0.6,1,4,0.4489911497,0.01542954779,0.01789552238
Mg.7Li.2Zn.1,Mg,1.1,0.2773857432,,0.6,310,24.9395,228.6216173,6.94,65.38,1.278,0.032316,0.98,1.65,12,48.6,3,30,3.746868576,0.204472461,3.004881881,4.6970995,2.0382,3.11148756,0.534,7.134,147.5,21.25,135,150,135.7,40.41,118,139,10533818.39,13.34,2.0304,9.2,14,2.8,9.56,1,12,0.5182524607,0.03125269308,0.04684514392
Mg.8275Ni.05Cu.0775Zn.045,Mg,3.8,1.221134049,,1.6,299,30.9139725,210.7104346,24.305,65.38,1.401025,0.04189419938,1.31,1.91,14.9275,41.20724375,12,30,3.942149609,0.07023644376,3.8231175,4.6970995,2.90028,6.566266942,1.74,8.96,147.4125,32.11734375,135,150,134.5125,98.25484375,110,139,10353508.49,12.87925,6.208494438,6.6,14,3.5475,11.58274375,2,12,0.584748541,0.03844461344,0.07369098138
Mg.845Ni.05Cu.1Y.005,Mg,2.9,0.9040928958,,1.5,299,30.2715242,198.3806424,24.305,88.90584,1.39855,0.0450093975,1.22,1.91,14.635,38.401775,12,39,3.914810863,0.05292698053,3.26213,4.48069,2.83365,6.617314178,1.74,8.96,147.9,33.84,135,180,134.97,101.5891,110,163,10463784.71,12.969,6.604239,6.6,19.8,3.305,9.601975,2,11,0.5896539406,0.03933208809,0.07467690471
Mg.855Ni.044Cu.017Si.004Y.008,Mg,5.1,1.463229011,,,,27.22753591,111.7751477,24.305,88.90584,1.351023707,0.02333311151,1.22,1.91,13.31142241,22.01400746,12,39,3.861665878,0.02868410314,3.26213,4.77060205,2.237821552,3.203556152,1.74,8.96,149.1002155,28.63543099,110,180,137.2381466,57.37108794,110,163,10921284.56,13.56454741,3.584486649,6.6,19.8,2.561422414,4.228985908,2,11,0.5403651437,0.03589001095,0.0551914366
Mg.85Cu.1Ni.05,Mg,3.1,0.958105387,,1.6,299,29.94852,181.2643928,24.305,63.546,1.399,0.044889,1.31,1.91,14.5,35.45,12,29,3.9176158,0.05083118967,3.8231175,4.48069,2.82,6.60972,1.74,8.96,147.75,28.6875,135,150,134.85,97.7275,110,139,10429329.23,12.94,6.3754,6.6,14,3.3,9.61,2,11,0.5911893634,0.03625090573,0.07330902504
Mg.85Cu.1Ni.05Sn.02,Mg,2.3,0.7460037329,,1.6,299,31.68894118,329.1634826,24.305,118.71,1.41,0.05005882353,1.31,1.96,15.19607843,58.98116109,12,50,3.923701608,0.05168635254,3.8231175,4.48069,2.907588235,6.863702595,1.74,8.96,147.6960784,28.27037678,135,150,134.9509804,96.32112649,110,140,10450205.92,13.00588235,6.467416378,6.6,16.3,3.31372549,9.430988082,2,11,0.5772268363,0.03599953027,0.0727251679
Mg.85Li.05Cu.1,Mg,0.5,0.1374917085,,0.4,310,27.36085,159.7245501,6.94,63.546,1.3525,0.03844875,0.98,1.9,13.25,31.3875,3,29,3.847962969,0.0760983384,3.004881881,4.48069,2.4017,4.84771491,0.534,8.96,148.25,20.6875,135,150,136,65.7,112,139,10643300.38,13.265,4.261275,7.1,14,2.85,7.4275,1,11,0.5624215895,0.03068027892,0.0595996592
Mg.85Li.05Ni.1,Mg,1.4,0.3816006694,,1,310,26.87559,126.7254338,6.94,58.6934,1.3535,0.03955275,0.98,1.91,13.15,28.3275,3,28,3.839687819,0.06624281918,3.004881881,4.3979385,2.3957,4.76933931,0.534,8.9,148.25,20.6875,135,150,135.8,75.66,110,139,10612333.49,13.215,4.900275,6.6,14,2.75,5.8875,1,10,0.5694843665,0.03068027892,0.06405210376
Mg.85Li.05Sn.1,Mg,0.8,0.2651391129,,0.5,310,32.87725,832.8240937,6.94,118.71,1.3585,0.04534275,0.98,1.96,15.35,137.2275,3,50,3.822693169,0.04986763247,3.004881881,4.227992,2.2344,2.90521134,0.534,7.287,149.25,3.1875,145,150,138.8,1.86,133,140,11204209.55,14.185,0.535275,13.1,16.3,2.15,0.4275,1,4,0.4583984629,0.01196219167,0.009825779321
Mg.85Li.05Zn.1,Mg,0.6,0.1662630785,,0.3,310,27.54425,173.2999832,6.94,65.38,1.3275,0.01669875,0.98,1.65,13.35,34.6275,3,30,3.869603919,0.1076989429,3.004881881,4.6970995,2.2191,2.75270859,0.534,7.134,148.25,20.6875,135,150,136.6,40.14,118,139,10743037.15,13.475,2.068875,9.2,14,2.95,9.1475,1,12,0.5210381112,0.03068027892,0.04638077324
Mg.8Al.1Cu.1,Mg,1.5,0.4339607185,,1.6,310,28.49675385,137.1311936,24.305,63.546,1.399,0.035889,1.31,1.9,13.8,25.76,12,29,3.82749292,0.08089830552,3.2092992,4.48069,2.558,4.635876,1.74,8.96,146,69,125,150,135,73.8,112,139,10426006.05,12.91,5.1729,7.1,14,3,7.2,2,11,0.563403594,0.05689468399,0.06363476028
Mg.8Al.1La.1,Mg,4.2,1.579721749,,2.1,310,36.03270085,1176.504191,24.305,138.90547,1.319,0.013329,1.1,1.61,16.6,181.44,12,57,3.68176892,0.08164468053,3.02345,3.8231175,2.277,1.748601,1.74,6.15,152,261,125,195,141.8,177.16,126,180,12280413.64,14.45,8.6225,10,22.5,2.2,0.16,2,3,0.4671708119,0.1062861475,0.09386563121
Mg.8Al.1Y.1,Mg,4.1,1.326738532,,1.6,310,31.03273785,372.7807821,24.305,88.90584,1.331,0.009369,1.22,1.61,14.8,65.16,12,39,3.70563692,0.05534630138,3.2092992,3.8231175,2.109,0.701289,1.74,4.47,150.5,152.25,125,180,140.1,73.29,126,163,11651570.25,14.18,4.9316,10,19.8,2.2,0.16,2,3,0.476691531,0.08198646299,0.06110605204
Mg.8Li.05Ni.1Cu.05,Mg,1.1,0.3207422042,,0.9,310,28.83764,189.7813454,6.94,63.546,1.383,0.053521,0.98,1.91,14,40.1,3,29,3.872566444,0.08569227623,3.004881881,4.48069,2.7567,6.77202291,0.534,8.96,147.5,28.75,135,150,134.45,101.6475,110,139,10344106.2,12.87,6.6201,6.6,14,3.2,9.06,1,11,0.5952772047,0.03635188236,0.07498727024
Mg.8Li.05Ni.1Sn.05,Mg,2.5,0.8101497436,,2,310,31.59584,525.7922201,6.94,118.71,1.386,0.056794,0.98,1.96,15.05,92.5475,3,50,3.859931544,0.07335828886,3.004881881,4.3979385,2.67305,5.867159948,0.534,8.9,148,21,135,150,135.85,76.0275,110,140,10624560.78,13.33,5.3321,6.6,16.3,2.85,5.9275,1,10,0.5411088701,0.03096334929,0.06418384231
Mg.8Li.05Ni.1Zn.05,Mg,1.6,0.4703957724,,1.8,310,28.92934,196.3066275,6.94,65.38,1.3705,0.04356475,0.98,1.91,14.05,41.6475,3,30,3.883386919,0.1010772186,3.004881881,4.6970995,2.6654,5.79767844,0.534,8.9,147.5,28.75,135,150,134.75,89.8875,110,139,10393974.58,12.975,5.617875,6.6,14,3.25,9.8875,1,12,0.5765035812,0.03635188236,0.07035919745
Mg.8Li.1Cu.1,Mg,0.9,0.2405987891,,0.6,310,26.4926,179.3543368,6.94,63.546,1.336,0.045024,0.98,1.9,12.8,36.36,3,29,3.807051188,0.1099329858,3.004881881,4.48069,2.3414,4.99660164,0.534,8.96,148,21,135,150,135.7,65.61,112,139,10573560.8,13.22,4.2336,7.1,14,2.8,7.56,1,11,0.5625599231,0.03096334929,0.05969049374
Mg.8Li.1Ni.1,Mg,2,0.5307620408,,1.2,310,26.00734,145.5125665,6.94,58.6934,1.337,0.046161,0.98,1.91,12.7,33.21,3,28,3.798776038,0.09940036434,3.004881881,4.3979385,2.3354,4.91750244,0.534,8.9,148,21,135,150,135.5,75.45,110,139,10542593.91,13.17,4.8681,6.6,14,2.7,6.01,1,10,0.5699139794,0.03096334929,0.06410476712
Mg.8Li.1Si.1,Mg,1.3,0.302233536,,0.8,310,22.9465,29.73764025,6.94,28.085,1.336,0.045024,0.98,1.9,11.3,8.01,3,14,3.836042393,0.1565565973,3.004881881,4.77060205,1.67836,0.1764069264,0.534,2.3296,145.5,142.25,110,150,136.1,48.09,116,139,10638892.52,13.72,0.3636,12.1,14,2.1,0.49,1,4,0.4684482066,0.08197154943,0.0509529418
Mg.8Li.1Sn.1,Mg,1.7,0.5535635809,,0.8,310,32.009,862.033109,6.94,118.71,1.342,0.052116,0.98,1.96,14.9,144.09,3,50,3.781781388,0.08163461483,3.004881881,4.227992,2.1741,3.03392169,0.534,7.287,149,4,145,150,138.5,3.45,133,140,11134469.96,14.14,0.5904,13.1,16.3,2.1,0.49,1,4,0.4552746287,0.01342281879,0.01341095713
Mg.8Li.1Zn.1,Mg,1.6,0.4337560976,,0.6,310,26.676,193.248244,6.94,65.38,1.311,0.022449,0.98,1.65,12.9,39.69,3,30,3.828692138,0.1433043299,3.004881881,4.6970995,2.1588,2.87957376,0.534,7.134,148,21,135,150,136.3,40.41,118,139,10673297.57,13.43,2.0601,9.2,14,2.9,9.29,1,12,0.5199802032,0.03096334929,0.04663892905
Mg.9Sc.1,Mg,6.2,1.743012398,79.5,8,375,26.3700908,38.38140011,24.305,44.955908,1.315,0.000225,1.31,1.36,12.9,7.29,12,21,3.77828025,0.01809341089,3.374745,3.8231175,1.865,0.140625,1.74,2.99,151,9,150,160,139.9,7.29,139,148,11482463.76,14.1,0.09,14,15,2.1,0.09,2,3,0.488876077,0.01986754967,0.01929949964
Mg0.0671Ca0.270Cu0.059,Mg,5,2.152717881,,,,40.90163974,123.5016671,24.305,63.546,1.186571573,0.102121899,1,1.9,19.98535723,22.9066273,12,29,3.406922737,0.2789881543,3.0688526,4.48069,2.679106286,6.909989507,1.54,8.96,168.2150972,315.2059422,135,180,156.7909619,490.0734452,112,171,17059223.6,23.81040141,83.17458002,7.1,29.9,3.340570563,10.26800563,2,11,0.6726745194,0.1055436787,0.141191828
Mg0.58Al0.42,Mg,2.5,0.652029389,,10,350,25.42914617,1.745115892,24.305,26.9815385,1.436,0.021924,1.31,1.61,12.42,0.2436,12,13,3.565313814,0.09178187976,3.2092992,3.8231175,2.1432,0.22450176,1.74,2.7,139.5,152.25,125,150,133.54,41.1684,126,139,10043952.11,12.32,3.8976,10,14,2.42,0.2436,2,3,0.5096030833,0.08845134537,0.04804748085
Mg0.5Al0.5,Mg,3.4,0.902558131,,3,280,25.64326925,1.790964585,24.305,26.9815385,1.46,0.0225,1.31,1.61,12.5,0.25,12,13,3.51620835,0.09419322635,3.2092992,3.8231175,2.22,0.2304,1.74,2.7,137.5,156.25,125,150,132.5,42.25,126,139,9814324.978,12,4,10,14,2.5,0.25,2,3,0.5114892468,0.09090909091,0.04905660377
Mg0.63Ni0.12Y0.01,Mg,1.9,0.5923653517,,,,30.58475842,202.1963866,24.305,88.90584,1.403552632,0.04819658934,1.22,1.91,14.88157895,41.70966066,12,39,3.906497296,0.04936014066,3.26213,4.3979385,2.906447368,6.832033431,1.74,8.9,148.0263158,43.47299169,135,180,134.7368421,122.1939058,110,163,10444238.23,12.90789474,7.896253463,6.6,19.8,3.276315789,8.489439058,2,10,0.5974900383,0.0445421149,0.08204240996
Mg0.63Ni0.3Y0.07,Mg,2.8,1.127592805,,,,39.1435788,426.7139926,24.305,88.90584,1.4837,0.07839531,1.22,1.91,18.69,83.0739,12,39,3.956294675,0.1034190829,3.26213,4.3979385,4.0791,10.42999419,1.74,8.9,147.6,124.74,135,180,131.98,243.3396,110,163,10029606.85,12.186,15.492204,6.6,19.8,4.47,13.1691,2,10,0.6291934939,0.07566874174,0.118194773
Mg0.673Ca0.071Cu0.256,Mg,3.3,1.210474775,,,,35.470579,287.1969169,24.305,63.546,1.43903,0.0792879591,1,1.9,16.92,54.3216,12,29,3.937903252,0.1379120422,3.0688526,4.48069,3.57412,9.983714226,1.54,8.96,148.29,118.5759,135,180,134.36,237.7984,112,171,10564539.97,13.3625,29.73126375,7.1,29.9,4.304,15.427584,2,11,0.640837524,0.07343216787,0.1147716087
Mg0.673Ca0.176Cu0.051,Mg,4.4,1.362948531,,,,29.61315444,107.7337911,24.305,63.546,1.282811111,0.03777931988,1,1.9,14.52777778,22.50256173,12,29,3.71287925,0.1236048796,3.0688526,4.48069,2.110022222,2.824848444,1.54,8.96,155.0166667,163.5830556,135,180,143.7277778,219.2070062,112,171,12841481.28,16.71833333,44.74696389,7.1,29.9,2.51,4.3299,2,11,0.550825417,0.08250699389,0.1030116882
Mg0.708La0.125Al0.167,Mg,4.2,1.713189675,67,4.5,300,39.07704068,1424.641644,24.305,138.90547,1.33385,0.0199736775,1.1,1.61,17.792,219.744736,12,57,3.620651406,0.10186207,3.02345,3.8231175,2.45157,2.078587835,1.74,6.15,151.45,355.3975,125,195,141.954,229.621884,126,180,12417589.16,14.3945,11.54761975,10,22.5,2.292,0.206736,2,3,0.4689822538,0.1244766542,0.1067478172
Mg0.70Ni0.25Nd0.05,Mg,3.4,1.369114182,69,3,300,38.89895,801.9013355,24.305,144.242,1.4515,0.07142275,1.14,1.91,18.4,138.24,12,60,3.961691875,0.06392845567,3.7205,4.3979385,3.7935,9.98818275,1.74,8.9,148,113.5,135,185,133.5,241.25,110,174,10371798.5,12.48,13.5576,6.6,20.6,4.2,11.96,2,10,0.608909531,0.0719840397,0.1163462514
Mg0.747Ca0.270Ce0.013,Mg,5.7,1.807399408,,,,29.90136214,203.1769184,24.305,140.116,1.226339806,0.01864786511,1,1.31,14.6776699,36.31357904,12,58,3.616198907,0.1130220455,3.0688526,3.8231175,1.751058252,0.3296948995,1.54,6.77,158.3058252,182.3967622,150,185,147.6912621,200.1590499,139,171,13877966.53,18.25631068,48.77284852,14,29.9,2.025242718,0.04984824206,2,4,0.4892512549,0.08531230308,0.09579278803
Mg0.75Al0.25,Mg,3.5,0.9057976289,,6,350,24.97413463,1.343223439,24.305,26.9815385,1.385,0.016875,1.31,1.61,12.25,0.1875,12,13,3.669662925,0.07064491977,3.2092992,3.8231175,1.98,0.1728,1.74,2.7,143.75,117.1875,125,150,135.75,31.6875,126,139,10531909.77,13,3,10,14,2.25,0.1875,2,3,0.5026646712,0.07530655685,0.04146714641
Mg0.797Ca0.166Ce0.037,Mg,4.6,1.504803931,,,,31.208325,489.8937794,24.305,140.116,1.25151,0.0138672199,1,1.31,15.03,79.7351,12,58,3.670943279,0.09093645912,3.0688526,3.8231175,1.89291,0.9193918319,1.54,6.77,156.275,155.349375,150,185,145.2,152.856,139,171,13113891.6,16.8984,35.37873744,14,29.9,2.074,0.142524,2,4,0.4788368734,0.07975634579,0.08514803479
Mg0.80La0.10Al0.10,Mg,4.8,1.816774833,76,5.5,302,36.03270085,1176.504191,24.305,138.90547,1.319,0.013329,1.1,1.61,16.6,181.44,12,57,3.68176892,0.08164468053,3.02345,3.8231175,2.277,1.748601,1.74,6.15,152,261,125,195,141.8,177.16,126,180,12280413.64,14.45,8.6225,10,22.5,2.2,0.16,2,3,0.4671708119,0.1062861475,0.09386563121
Mg0.80Ni0.15Nd0.05,Mg,4.9,1.827071914,76,1.6,300,35.46011,772.1920275,24.305,144.242,1.3915,0.04880275,1.14,1.91,16.8,130.56,12,60,3.904209775,0.04351343781,3.7205,4.3979385,3.0775,7.28957875,1.74,8.9,149.5,94.75,135,185,136.4,180.64,110,174,10939219.98,13.22,9.7836,6.6,20.6,3.4,8.44,2,10,0.5715323667,0.06511010814,0.09853546989
Mg0.85La0.10Al0.05,Mg,6.2,2.372846677,77,4.5,300,35.89887393,1179.267053,24.305,138.90547,1.304,0.008874,1.1,1.61,16.55,181.8475,12,57,3.712459835,0.0705403375,3.02345,3.8231175,2.229,1.751769,1.74,6.15,153.25,223.1875,125,195,142.45,164.6475,126,180,12423930.59,14.65,7.6025,10,22.5,2.15,0.1275,2,3,0.4643920223,0.09748424906,0.09007724955
Mg0.875Ca0.060Cu0.065,Mg,5.4,1.587008911,,,,27.802045,102.7885733,24.305,63.546,1.32975,0.0280024375,1,1.9,13.585,20.112775,12,29,3.820603819,0.0622347173,3.0688526,4.48069,2.1973,3.18162271,1.54,8.96,150.825,67.944375,135,180,139.165,108.797775,112,171,11482519.49,14.5055,18.00771975,7.1,29.9,2.585,4.922775,2,11,0.5463189895,0.05465166783,0.07495144032
Mg0.878Ca0.020Cu0.102,Mg,5,1.506475895,,,,28.623042,143.3955841,24.305,63.546,1.36398,0.0345143596,1,1.9,13.894,27.170764,12,29,3.875104597,0.05278061499,3.0688526,4.48069,2.47244,4.781428446,1.54,8.96,149.07,40.0851,135,180,136.886,90.369004,112,171,10896217.68,13.6142,9.76357836,7.1,29.9,2.918,7.419276,2,11,0.5666073913,0.04247185545,0.0694465563
Mg0.87Ni0.13,Mg,5.7,1.739345752,,3,325,28.775492,133.7477684,24.305,58.6934,1.388,0.040716,1.31,1.91,14.08,28.9536,12,28,3.89784423,0.03737040949,3.8231175,4.3979385,2.6708,5.79813936,1.74,8.9,148.05,25.4475,135,150,135.23,95.1171,110,139,10511846.64,13.038,6.193356,6.6,14,3.04,7.2384,2,10,0.5873461374,0.03407329629,0.07212008872
Mg0.880Ca0.056Ce0.064,Mg,4.4,1.500427247,,,,32.600192,803.5019055,24.305,140.116,1.28048,0.0068205696,1,1.31,15.392,127.502336,12,58,3.734234346,0.05795425176,3.0688526,3.8231175,2.05072,1.524950682,1.54,6.77,153.92,113.4336,150,185,142.328,83.132416,139,171,12233463.76,15.3384,15.50204544,14,29.9,2.128,0.239616,2,4,0.4632678269,0.06919517356,0.06406116825
Mg0.90Ca0.14Cu0.06,Mg,4.5,1.340712137,,,,28.45289091,98.45101821,24.305,63.546,1.302727273,0.03116528926,1,1.9,13.94545455,20.12429752,12,29,3.76298774,0.09237738567,3.0688526,4.48069,2.108363636,2.712766413,1.54,8.96,153,117.8181818,135,180,141.6,163.3309091,112,171,12190835.37,15.64727273,32.05921983,7.1,29.9,2.490909091,4.177190083,2,11,0.5438123623,0.07094384578,0.09025493054
Mg0.90La0.075Al0.025,Mg,5.1,1.77166953,68,5,308,32.96694871,910.1448203,24.305,138.90547,1.30175,0.0054894375,1.1,1.61,15.4,140.34,12,57,3.74779698,0.05170625019,3.02345,3.8231175,2.09475,1.355799938,1.74,6.15,152.75,159.9375,125,195,141.75,122.7375,126,180,12166200.83,14.5375,5.52984375,10,22.5,2.1,0.09,2,3,0.4653770035,0.08279305971,0.07815658393
Mg0.917Ca0.063Ce0.020,Mg,5.7,1.669194468,,,,27.614919,272.961805,24.305,140.116,1.28667,0.0062320111,1,1.31,13.424,44.324224,12,58,3.761022461,0.04260938412,3.0688526,3.8231175,1.828,0.500794,1.54,6.77,152.59,74.4919,150,185,141.496,69.801984,139,171,11998122.92,15.1417,15.60355111,14,29.9,2.04,0.0784,2,4,0.4781258405,0.05656248127,0.05904589646
Mg0.931Ca0.012Cu0.057,Mg,5.2,1.466258097,,,,26.731013,84.87170789,24.305,63.546,1.33991,0.0201002919,1,1.9,13.065,16.106775,12,29,3.851547954,0.03066558656,3.0688526,4.48069,2.14914,2.80440326,1.54,8.96,149.505,23.379975,135,180,137.845,52.506975,112,171,11060059.53,13.7975,5.70648375,7.1,29.9,2.513,4.353831,2,11,0.5353073986,0.03234195764,0.05256751915
Mg0.949Ca0.017Ce0.034,Mg,5.4,1.627461533,,,,28.510715,442.5557318,24.305,140.116,1.29827,0.0027235071,1,1.31,13.7,70.142,12,58,3.785515202,0.02631757957,3.0688526,3.8231175,1.90762,0.8328141356,1.54,6.77,151.7,54.06,150,185,140.36,35.1424,139,171,11648612.61,14.5083,5.70540111,14,29.9,2.068,0.131376,2,4,0.4691961632,0.04846770322,0.04223498549
Mg0.950Ca0.031Ce0.019,Mg,5.5,1.571101016,,,,26.994372,255.3112583,24.305,140.116,1.29678,0.0034902316,1,1.31,13.122,40.929116,12,58,3.785887756,0.02634265187,3.0688526,3.8231175,1.82937,0.4739701031,1.54,6.77,151.595,48.630975,150,185,140.448,40.591296,139,171,11680980.94,14.6259,8.37635919,14,29.9,2.038,0.074556,2,4,0.4765452343,0.04600145952,0.04536290929
Mg0.968Ca0.013Ce0.019,Mg,4.9,1.376248625,,,,26.710458,252.2795764,24.305,140.116,1.30236,0.0018768304,1,1.31,12.978,40.079516,12,58,3.799464524,0.01692876275,3.0688526,3.8231175,1.83297,0.4725936791,1.54,6.77,151.055,33.861975,150,185,139.872,23.495616,139,171,11506464.81,14.3397,4.10213391,14,29.9,2.038,0.074556,2,4,0.4753488275,0.03852308307,0.03465473906
Mg0.975Ca0.004Cu0.021,Mg,5.1,1.353845946,,,,25.192153,32.54508737,24.305,63.546,1.32115,0.0075701775,1,1.9,12.389,6.173679,12,29,3.833909463,0.01123962914,3.0688526,4.48069,1.89082,1.072109728,1.54,8.96,149.805,8.286975,135,180,138.561,19.212279,112,171,11175620.46,13.9187,2.00444031,7.1,29.9,2.189,1.665279,2,11,0.5049554192,0.01921638563,0.0316335865
Mg1.5Ni,Mg,2.6,1.015984969,29.1,3.7,300,38.06036,283.8148931,24.305,58.6934,1.55,0.0864,1.31,1.91,18.4,61.44,12,28,4.0530459,0.07930060369,3.8231175,4.3979385,4.604,12.303744,1.74,8.9,144,54,135,150,127.4,201.84,110,139,8979808.642,11.04,13.1424,6.6,14,5.2,15.36,2,10,0.6539220719,0.05103103631,0.1115152316
Mg1.75Ni,Mg,2.8,1.060366704,26.6,4.5,300,36.80987273,273.6507234,24.305,58.6934,1.528181818,0.08330578512,1.31,1.91,17.81818182,59.23966942,12,28,4.032143318,0.07646063717,3.8231175,4.3979385,4.343636364,11.86311405,1.74,8.9,144.5454545,52.0661157,135,150,128.4545455,194.6115702,110,139,9186143.725,11.30909091,12.67173554,6.6,14,4.909090909,14.80991736,2,10,0.6525576296,0.04991983606,0.1086012569
Mg2Cu,Mg,2.6,0.9979657769,,,,37.38533333,342.1902402,24.305,63.546,1.506666667,0.07735555556,1.31,1.9,17.66666667,64.22222222,12,29,4.042308333,0.09608924283,3.8231175,4.48069,4.146666667,11.58408889,1.74,8.96,145,50,135,150,130,162,112,139,9461312.589,11.7,10.58,7.1,14,5,18,2,11,0.6317507277,0.04876598491,0.09790709278
Mg2Cu,Mg,2.6,0.9979657769,72.9,6,295,37.38533333,342.1902402,24.305,63.546,1.506666667,0.07735555556,1.31,1.9,17.66666667,64.22222222,12,29,4.042308333,0.09608924283,3.8231175,4.48069,4.146666667,11.58408889,1.74,8.96,145,50,135,150,130,162,112,139,9461312.589,11.7,10.58,7.1,14,5,18,2,11,0.6317507277,0.04876598491,0.09790709278
